scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_volume_max,avg_building_volume,max_building_volume
2805883,[400.       400.        32.051754],41,54,8,17.5,32.051753997802734,4.384358882904053,15.581004643440247,974,24.35,79,"[67.9525375366211, 56.69464111328125, 15.655784606933594]","[-122.01060485839844, 93.82359313964844, 0.0]","[-54.058067321777344, 150.5182342529297, 15.655784606933594]",510672.5220339428,12766.81305084857,60314.610456024406
2802295,[400.       400.        31.392735],51,52,8,15.24,31.39273452758789,3.9722900390625,16.61906554222107,1055,21.1,84,"[43.72925567626953, 28.575302124023438, 31.39273452758789]","[58.606689453125, -15.889269828796387, 0.0]","[102.33594512939453, 12.686031341552734, 31.39273452758789]",557475.487420556,11149.509748411123,39227.6280737205
2806151,[400.       441.02353   30.289698],32,210,8,24.967741935483872,30.289697647094727,13.893187522888184,23.547292955460087,1104,35.61290322580645,313,"[141.65347290039062, 223.19564819335938, 13.893187522888184]","[-44.676422119140625, -241.02352905273438, 0.0]","[96.97705078125, -17.82788848876953, 13.893187522888184]",1028579.6346119518,33179.98821328877,439253.0966897118
2800245,[400.       400.        22.728132],48,36,8,14.085106382978724,22.728132247924805,4.274723529815674,11.34461616962514,899,19.127659574468087,52,"[48.3013916015625, 22.987091064453125, 18.872404098510742]","[-95.67633819580078, -97.28932189941406, 0.0]","[-47.37494659423828, -74.30223083496094, 18.872404098510742]",384795.43808617984,8187.1369805570175,20954.19044604735
2802631,[400.       400.        16.455711],5,16,8,10.0,16.455711364746094,7.513106346130371,13.735453844070435,52,13.0,22,"[41.82135009765625, 77.13334655761719, 15.726096153259277]","[-66.2474365234375, 76.30162048339844, 0.0]","[-24.42608642578125, 153.43496704101562, 15.726096153259277]",69926.58619947277,17481.646549868194,50729.56635339091
2800184,[400.       400.        41.151733],37,60,8,17.055555555555557,41.1517333984375,4.22238302230835,11.520197788874308,851,23.63888888888889,90,"[77.84916687011719, 94.04364776611328, 16.334171295166016]","[99.54263305664062, -40.210594177246094, 0.0]","[177.3917999267578, 53.83305358886719, 16.334171295166016]",386165.3320188826,10726.814778302296,119586.05549358868
2800202,[400.      400.       17.75221],24,12,8,8.869565217391305,17.75221061706543,4.222168445587158,8.339740193408469,264,11.478260869565217,16,"[39.49583435058594, 175.38380432128906, 17.16001319885254]","[-74.81047058105469, -180.29946899414062, 0.0]","[-35.31463623046875, -4.9156599044799805, 17.16001319885254]",167155.93455011092,7267.649328265694,118866.20802383915
2805057,[400.       400.        18.236914],19,36,8,12.222222222222221,18.236913681030273,3.776637077331543,10.946714215808445,296,16.444444444444443,54,"[109.02920532226562, 81.66311645507812, 17.209741592407227]","[-142.66639709472656, 55.73600387573242, 0.0]","[-33.63719177246094, 137.3991241455078, 17.209741592407227]",540386.964337569,30021.498018753824,153229.77571938795
2807650,[400.       400.        16.334969],5,12,8,9.0,16.33496856689453,4.671747207641602,12.664601802825928,46,11.5,16,"[30.719072341918945, 27.061866760253906, 16.33496856689453]","[-58.29936599731445, 53.18696594238281, 0.0]","[-27.580293655395508, 80.24883270263672, 16.33496856689453]",30400.890014023913,7600.222503505978,13579.511625933525
2804352,[400.       400.        53.815384],80,819,8,34.0253164556962,53.81538391113281,4.138262748718262,15.100735350500178,3531,44.69620253164557,885,"[36.8304443359375, 63.57456970214844, 36.5197639465332]","[-22.70729637145996, -117.30712890625, 0.0]","[14.123146057128906, -53.73255920410156, 36.5197639465332]",923633.0296454467,11691.557337284135,85510.27969703743
2801698,[400.       400.        16.000944],8,56,8,21.142857142857142,16.000944137573242,4.336662292480469,8.308027880532402,210,30.0,82,"[77.03109741210938, 57.162418365478516, 13.166439056396484]","[-24.3947696685791, -102.20301818847656, 0.0]","[52.63632583618164, -45.04059982299805, 13.166439056396484]",93071.14629134725,13295.878041621036,57975.566594596596
2802447,[400.       400.        21.776127],14,40,8,12.307692307692308,21.776126861572266,13.911478042602539,16.875431574307957,214,16.46153846153846,58,"[96.20365142822266, 96.99234008789062, 17.54886817932129]","[26.381383895874023, -181.6118621826172, 0.0]","[122.58503723144531, -84.61952209472656, 17.54886817932129]",419007.8809951189,32231.375461162992,163748.79541995624
2806679,[400.       400.        16.860188],4,28,8,18.0,16.860187530517578,16.097782135009766,16.47405751546224,75,25.0,40,"[96.72657775878906, 97.27096557617188, 16.097782135009766]","[-8.201919555664062, -61.84025955200195, 0.0]","[88.524658203125, 35.43070602416992, 16.097782135009766]",341048.74860649003,113682.91620216334,151459.00341029852
2800381,[400.       400.        20.431536],68,72,8,22.0,20.431535720825195,4.536088943481445,15.381753843222091,2091,31.208955223880597,108,"[87.63284301757812, 91.0367660522461, 15.137006759643555]","[-151.41775512695312, -2.129591226577759, 0.0]","[-63.784912109375, 88.90717315673828, 15.137006759643555]",987219.7319197938,14734.622864474539,120760.17119366424
2801467,[400.       427.74033   21.022573],53,118,8,25.346153846153847,21.022573471069336,4.4143757820129395,15.125241407981285,1871,35.98076923076923,173,"[87.35881042480469, 151.66177368164062, 12.52783203125]","[-10.170173645019531, -227.74032592773438, 0.0]","[77.18863677978516, -76.07855224609375, 12.52783203125]",905395.9895256475,17411.461337031684,165981.148059954
2800254,[400.       400.        19.107891],13,38,8,16.0,19.107891082763672,13.987494468688965,16.421354691187542,264,22.0,55,"[46.46242141723633, 63.19603729248047, 15.399171829223633]","[-69.22288513183594, -137.72433471679688, 0.0]","[-22.76046371459961, -74.5282974243164, 15.399171829223633]",288909.8426773682,24075.820223114017,45215.67840645271
2805764,[400.       400.        20.590698],28,66,8,18.22222222222222,20.5906982421875,4.374402046203613,15.437803886554859,686,25.40740740740741,97,"[144.07981872558594, 95.91255950927734, 16.283950805664062]","[-107.01260375976562, 99.19194793701172, 0.0]","[37.06721496582031, 195.10450744628906, 16.283950805664062]",892689.652894399,33062.57973682959,225028.96141125192
2805169,[400.       400.        20.066666],29,74,8,23.642857142857142,20.066665649414062,4.664641857147217,15.916082262992859,949,33.892857142857146,111,"[54.318199157714844, 90.90371704101562, 14.683116912841797]","[-121.22156524658203, -70.67479705810547, 0.0]","[-66.90336608886719, 20.228918075561523, 14.683116912841797]",521041.8674418227,18608.638122922242,72501.20965110148
2800364,[400.      400.       40.16155],27,28,8,12.615384615384615,40.16154861450195,4.223785400390625,14.926921569384062,436,16.76923076923077,38,"[38.04277420043945, 44.02686309814453, 31.320890426635742]","[-13.87502670288086, -19.703418731689453, 0.0]","[24.167747497558594, 24.323442459106445, 31.320890426635742]",264543.95558168297,10174.767522372422,52459.482749672716
2802798,[400.       400.        20.969734],5,56,8,22.0,20.96973419189453,4.729491233825684,12.580881595611572,124,31.0,82,"[25.418846130371094, 35.7558708190918, 20.96973419189453]","[-60.82908630371094, 9.336419105529785, 0.0]","[-35.410240173339844, 45.092288970947266, 20.96973419189453]",33403.18305874697,8350.795764686742,19058.824267269898
2806511,[400.       400.        25.062412],17,66,8,25.25,25.06241226196289,4.409473896026611,16.83941987156868,576,36.0,97,"[141.3113555908203, 130.8666229248047, 18.80010986328125]","[-131.2664794921875, 58.89012145996094, 0.0]","[10.044876098632812, 189.75674438476562, 18.80010986328125]",1597117.9055472673,99819.8690967042,347669.30157247715
2802491,[405.5279   400.        15.264129],2,88,88,88.0,15.264128684997559,15.264128684997559,15.264128684997559,130,130.0,130,"[302.1778564453125, 206.58860778808594, 15.264128684997559]","[-96.64995574951172, -82.73135375976562, 0.0]","[205.52789306640625, 123.85725402832031, 15.264128684997559]",952886.1460114263,952886.1460114263,952886.1460114263
2802413,[408.3291   400.        21.406752],17,74,8,23.75,21.40675163269043,4.237147331237793,16.25714021921158,538,33.625,109,"[233.95884704589844, 145.62582397460938, 18.80794906616211]","[-205.8760223388672, -186.62815856933594, 0.0]","[28.08282470703125, -41.00232696533203, 18.80794906616211]",1780086.9765198366,111255.43603248979,640795.3195232863
2803214,[400.       400.        20.879313],28,86,8,26.814814814814813,20.87931251525879,4.254213809967041,13.379592595277009,1034,38.2962962962963,127,"[69.26853942871094, 67.4153060913086, 17.424283981323242]","[56.83562088012695, 21.291038513183594, 0.0]","[126.10416412353516, 88.70634460449219, 17.424283981323242]",449669.04277412605,16654.408991634293,81367.22515313228
2802385,[400.       410.94534   41.166264],13,118,12,48.833333333333336,41.166263580322266,16.722320556640625,32.418601512908936,803,66.91666666666667,167,"[55.142513275146484, 134.02891540527344, 30.033859252929688]","[-103.89657592773438, -67.57682037353516, 0.0]","[-48.75406265258789, 66.45209503173828, 30.033859252929688]",720901.9449825832,60075.16208188193,221970.98069392028
2800018,[400.       400.        20.820023],15,20,8,13.142857142857142,20.820022583007812,4.272525787353516,12.132847820009504,248,17.714285714285715,28,"[84.49893188476562, 66.23524475097656, 16.831382751464844]","[-21.283977508544922, -18.21463394165039, 0.0]","[63.2149543762207, 48.02061462402344, 16.831382751464844]",310346.02051128756,22167.572893663397,94202.01354311137
2803862,[400.       400.        22.282793],12,28,8,22.545454545454547,22.282793045043945,4.373151779174805,16.144462151960894,350,31.818181818181817,40,"[82.4158935546875, 79.99420166015625, 20.871417999267578]","[-79.63043975830078, -121.25405883789062, 0.0]","[2.785449981689453, -41.25985336303711, 20.871417999267578]",291394.03997134004,26490.36727012182,137600.95138947567
2804942,[400.       400.        35.968388],31,16,8,10.0,35.968387603759766,4.5421576499938965,15.93571736017863,390,13.0,22,"[16.1015625, 21.36220932006836, 35.968387603759766]","[-6.930617332458496, 45.479244232177734, 0.0]","[9.170944213867188, 66.8414535522461, 35.968387603759766]",89032.52093858492,2967.7506979528307,12371.863857171751
2803324,[400.       400.        16.463352],5,68,8,26.0,16.46335220336914,4.475177764892578,9.815475463867188,148,37.0,100,"[49.19425964355469, 33.206363677978516, 16.46335220336914]","[-104.65007019042969, 3.6784586906433105, 0.0]","[-55.455810546875, 36.884822845458984, 16.46335220336914]",33775.95651708441,8443.989129271102,26893.914784546443
2802146,[400.      400.       25.72924],69,68,8,18.264705882352942,25.72924041748047,4.200242519378662,15.898514887865852,1749,25.720588235294116,106,"[120.87995910644531, 53.600547790527344, 16.199108123779297]","[-94.5006103515625, -25.09406852722168, 0.0]","[26.379344940185547, 28.506481170654297, 16.199108123779297]",859036.7013438629,12632.892666821515,104957.78055470156
2800427,[400.      427.8136   32.41256],34,36,8,12.424242424242424,32.412559509277344,4.33397102355957,14.036894263643207,549,16.636363636363637,52,"[106.00179290771484, 145.0482635498047, 17.07793426513672]","[63.11827850341797, 82.76533508300781, 0.0]","[169.1200714111328, 227.8135986328125, 17.07793426513672]",583739.7037416328,17689.081931564637,262579.66053463734
2800041,[400.       400.        17.548668],30,16,8,8.482758620689655,17.548667907714844,3.81689453125,8.99393525616876,311,10.724137931034482,22,"[44.721473693847656, 28.531227111816406, 15.977743148803711]","[-29.614347457885742, -12.48226547241211, 0.0]","[15.107128143310547, 16.048961639404297, 15.977743148803711]",124112.33224786352,4279.735594753915,20386.938414268272
2805559,[400.       400.        16.880928],2,8,8,8.0,16.88092803955078,16.88092803955078,16.88092803955078,10,10.0,10,"[23.898841857910156, 38.97294616699219, 16.88092803955078]","[-9.097171783447266, -16.095857620239258, 0.0]","[14.801669120788574, 22.87708854675293, 16.88092803955078]",15723.035475125944,15723.035475125944,15723.035475125944
2802312,[400.      400.       26.46894],70,246,8,26.463768115942027,26.46894073486328,4.371403217315674,13.936313933220463,2677,38.79710144927536,367,"[49.58686828613281, 46.8432502746582, 26.46894073486328]","[-26.307815551757812, -0.3930206298828125, 0.0]","[23.279052734375, 46.45022964477539, 26.46894073486328]",568770.0397841972,8243.044054843436,61482.32238460909
2805441,[400.       400.        31.505743],16,80,8,20.133333333333333,31.5057430267334,4.481101989746094,18.268326473236083,423,28.2,118,"[73.19288635253906, 109.26023864746094, 25.702360153198242]","[-124.74393463134766, -196.82325744628906, 0.0]","[-51.551048278808594, -87.56301879882812, 25.702360153198242]",526308.216530913,35087.2144353942,205543.63063109567
2800158,[400.       400.        19.221764],8,24,8,11.142857142857142,19.221763610839844,4.617870330810547,14.161584309169225,103,14.714285714285714,34,"[87.06998443603516, 83.66824340820312, 13.646621704101562]","[20.22241973876953, 8.788150787353516, 0.0]","[107.29240417480469, 92.4563980102539, 13.646621704101562]",322287.36626100476,46041.05232300068,99415.54336269874
2803533,[400.      400.       19.79625],6,32,8,18.0,19.796249389648438,15.842000007629395,17.53527202606201,131,26.2,52,"[80.84203338623047, 138.37039184570312, 16.87337875366211]","[73.2524185180664, 60.82624816894531, 0.0]","[154.09445190429688, 199.19664001464844, 16.87337875366211]",354900.6057725391,70980.12115450783,188748.04175896582
2805960,[400.       400.        20.887438],4,128,94,107.33333333333333,20.88743782043457,16.81572151184082,18.48346519470215,469,156.33333333333334,188,"[155.3856201171875, 64.01940155029297, 20.88743782043457]","[-166.783203125, -0.7483425140380859, 0.0]","[-11.397575378417969, 63.27105712890625, 20.88743782043457]",345392.4885960415,115130.82953201384,207781.85244504886
2800162,[400.      400.       26.40949],49,28,8,8.875,26.40949058532715,4.459023475646973,15.942288964986801,543,11.3125,40,"[74.49321746826172, 111.2861557006836, 18.610109329223633]","[32.21569061279297, 54.366249084472656, 0.0]","[106.70890808105469, 165.65240478515625, 18.610109329223633]",520062.7825194607,10834.641302488764,154278.99362362918
2803252,[400.      426.8812   16.87004],4,200,8,100.0,16.870040893554688,15.9286470413208,16.532840410868328,444,148.0,298,"[216.191650390625, 169.3845672607422, 15.9286470413208]","[-89.40833282470703, -226.88119506835938, 0.0]","[126.7833251953125, -57.49663162231445, 15.9286470413208]",889915.6202761806,296638.54009206017,583299.5620469345
2800220,[400.       400.        20.041857],28,80,8,29.333333333333332,20.04185676574707,7.085122585296631,16.357341289520264,1150,42.592592592592595,120,"[68.80220031738281, 67.21472930908203, 16.838581085205078]","[-41.14925765991211, 44.88652801513672, 0.0]","[27.652942657470703, 112.10125732421875, 16.838581085205078]",419703.53027166426,15544.575195246825,77870.37638855404
2802451,[400.       400.        22.726038],12,58,8,30.545454545454547,22.726037979125977,12.996482849121094,17.34676100990989,482,43.81818181818182,85,"[101.28792572021484, 83.5229721069336, 16.18185043334961]","[-84.23977661132812, -41.19256591796875, 0.0]","[17.04814910888672, 42.330406188964844, 16.18185043334961]",420440.0826379851,38221.825694362284,136896.32828520535
